,Unnamed: 0,Lyrics,Genre
10,10,"우리는 서서 주님의 기쁨을 위해 우리의 손을 들어 것은 우리의 힘이다 우리는 무릎을 꿇을 지금 얼마나 큰 하나님을 경배하는 방법 끝내 그는입니다 그리고 우리가 함께 거룩한 땅이 성령은 하나님의 영광으로 가득 주님 전능하신 하나님입니다 노래 주 하나님 전능 지구는 지구가 우리가 서서 주님의 기쁨을 위해 우리의 손을 들어 하나님의 영광으로 가득 그분의 영광으로 가득 것은 우리의 힘이다 우리는 무릎을 꿇을 지금 얼마나 큰 하나님을 예배, 그와는 얼마나 굉장 우리가 함께 노래하고 모두가 거룩한 땅은 하나님의 영광으로 가득 주님 전능하신 하나님입니다 노래 성령 지구는 지구 그래 그분의 영광으로 가득 그분의 영광으로 가득 주님 전능하신 하나님은 자사의 그것 주위를 상승 그것은 상승 유명 함께 지배자의 애국가는 우리가 노래 그리고 모든 사람이 거룩한 땅은 하나님의 영광 거룩 주님으로 가득 주님 전능하신 하나님입니다 노래 그것의 주위에 모두 전능하신 하나님은 지구가와 지배자의 애국가 가득 명성 그의 영광의 땅은 그분의 영광 개 가득 r 번째는 하나님의 영광 성령으로 가득, 성령은 주님 전능하신 성령, 성령 성령은 거룩한 주님 전능하신 성령, 성령이 거룩, 거룩하신 주님 전능하신 성령 성령입니다",Christian
11,11,"여기에 내가 주님과 임 어제의 체인 망각의 당신의 바다에서 익사하고 내가 평화를 갈망하고 당신은 나를 발견 어디 끝내고 싶지 않는 휴식 그리고 내 마음에 메아리가 내게의 youve 내 죄를 던져 알고 깨어 오늘 밤을 유지 나를 둘러싸고 멀리 동쪽이 서쪽에서 내가 지금 당신 앞에 서서로 필자가 죄를 결코하지만 오늘은 나에게 이런 식으로 예수님을 떠나 하나의 실수 당신을 멀리 임 같은 느낌이 있지만, 당신은 동쪽은에서 얼마나 멀리 나를 보여줄 수 있듯이 서쪽? 내가 차마 볼 질수 왜냐하면 내가 찾을 필자 당신의 자비의 팔에 나를 다시에서 상승 된 남자는, 전쟁이 시작 당신은 동쪽 내가 하루를 시작 다른 하나의 상처 손에서 서쪽에서 얼마나 멀리 알고 휴식 나의 죄와 시간과 시간의 끝없는 연상은 다시 진실은 당신은 동쪽이 서쪽에서 얼마나 멀리 날을 표시 할 수 있습니다, 당신은 나에게 이런 식으로 예수님을 떠나는에서 단 하나의 실수 거리 임 같은 오늘 느낌의 폭풍 임에 의해 익사한다 ? 나는 필자가 와서 한 사람이 당신은 내가 youve를 날 흰색 세척 알고 동쪽 하나의 상처 손에서 다른 서쪽에서 얼마나 멀리 알고 왜냐하면 내가 나머지를 찾을 수 귀하의 자비의 팔에 나를 다시에 올라 차마 볼 어차피 원인 빛으로 내 어둠 켜지고 나는, 내가주의 말씀이 계시 그리고 임 나를 잡고 당신 그러나 개봉 잡고 있지 진실에 대해 어떤 느낌으로 사는 기운이 밤을 통해 저를 얻기 위하여는, 개봉 예수 나를 잡고 통해 저를 얻을 귀하의 평화를 필요 당신은 동쪽이 서쪽에서 나는 필자가 와서 한 사람이 당신은 동쪽 하나의 상처에서 서쪽에서 얼마나 멀리 알고 왜냐하면 내가 나머지를 찾을 수 귀하의 자비의 팔에 나를 다시에 올라 볼 필요 없다 얼마나 멀리 알고 동쪽 당신은 동쪽이 서쪽에서 얼마나 멀리 한 상처 손에서 다른 단지 얼마나 알고 그냥 얼마나 멀리 한 상처 손에서 다른 서쪽에서 얼마나 멀리 다른 단지에 손",Christian
12,12,"이것은 시작이다, 이것은 당신의 마음이 당신이 태양입니다 태어난 날입니다, 이러한 이것은 당신이 태어난 날입니다 그리고 난 항상 생각 폐 있으며, 항상, 항상 당신과 나는, 항상, 항상 당신은 항상이다 이들은이 당신이 태어난 곳입니다 당신의 마음에 깊은 상처입니다 그리고 이것은 찢어진 youve를 당신의 영혼의 대부분의 장소에서 리핑 오는 구멍입니다 그리고 그것은 항상, 항상, 항상 당신과 나는, 임 항상 항상이다 임 항상 할렐루야, 임 사랑에 할렐루야, 임에 동굴 탐험 다시 할렐루야, 임 비참한 사람 할렐루야, 모든 호흡 그래, 두 번째 기회입니다 당신 그리고 항상, 항상, 항상 당신입니다 그리고 임 항상, 항상 당신, 항상이다 항상, 항상, 임 항상 당신, 임 당신 항상, 항상, 임 항상 당신",Christian
13,13,"나는 문제는 단지 놀라게 통해 내가 필자가 사라 것을 모두와 함께 당신을 찬양 할 수있는 방법 나 한테 물어 백만 번 사람들을 셀 수 나를 수 상황 아마도 영원히 내 인생이이 비오는 날 오래 전에 변경되었습니다 어쩌면부터 당신에서 오전 변경 그것 결코 정말 이제까지 당신의 폭풍, 오 주 내에서만 쉼터를 내 다시 켜려면 내 마음을 교차하지만, 기쁨 저를 가져와 당신의 영광을 가져다 아무것도 나를 데려 무료로 기회를 가져 나에게 평화를 가져다기도 그래서 대신 내가이 시간을 통해 더 가까워 그리고 나는이 세상은 나에게 고통을 제공하는 경우 일 수 therell 알고하지만 비를 가지고, 당신은 예수님을 찬양하는 데 걸리는 그게 전부는 나는 나를 가져기도 그래서 당신은 내 고통보다 훨씬 더 때문에 위의 직기 수 있습니다 어두운 구름에 관계없이 당신을 생각하면 기쁨, 기회를 가져 가지고 나를 평화는 나에게 당신에게 영광을 가져다 아무것도 가져가 없음을 내가이 세상은 나에게 고통을 제공하는 경우 일 수 therell 알고하지만 비 거룩 거룩 거룩, 가져가 당신이 예수님을 찬양하는 데 걸리는 이잖아, 경우, 거룩, 거룩, 거룩은 L인가 ORD 전능하신 하나님은 전능하신 주 하나님 내가 영원히 거룩한 주님인가, 거룩 거룩, 거룩, 거룩 거룩, 거룩 전능하신 주 하나님, 전능하신 주 하나님의 모두가 거룩 거룩, 거룩, 거룩 거룩, 그것을 노래입니다 노래 전능하신 하나님, 당신은 거룩, 거룩, 오, 거룩, 주 우리 하나님이 우리 하나님 여호와 만군의, 예, 예, 예 모두가 성령을 노래하다 거룩, 전능하신 주 하나님 당신은 당신은 거룩한 주님이며, 거룩인가 거룩한, 예, 예, 예 전능하신 주 하나님은, 예, 예, 예, 주님 전능하신 하나님입니다 그래 이런, 거룩, 거룩, 거룩, 거룩 거룩 전능하신 주 하나님은 전능하신 주 하나님입니다",Christian
14,14,"봄은 모든 영탄 형언 할 수없는 노래하는 곡의 고유 한 모든 생물의 향기에 가을의 색상에서 위엄을 드러내는 바다 작품의 깊이에 높이의 높은에서 억제 할 수없는 당신은 하늘에 별을 배치 그리고 당신은 그들을 알고 이름으로 당신은 놀라운, 우리는 우리의 무릎을 넘어 하나님의 모든 강력한 untameable 놀란 우리는 겸손하게 갈 또는 하늘 볼 수 있어야 모든 번개를 말씀 하셨다 하나님 께서 일을 상상 소스를 제공 눈 라덴 창고 당신은 놀라운 선언으로 그 빛 그러나 은폐로는 형언 할 수없는을 추측 할 수 우리에게 밤 없음의 차가움을 가지고, 억제 할 수없는 당신은 하늘에 별을 배치하고 이름 당신은 놀라운으로 그들을 알고, 하나님의 모든 강력한 untameable 놀란 우리는 우리가 우리의 무릎에 떨어 겸손하게 하나님 형언 할 수없는이, 억제 할 수없는 당신은 하늘에 별을 배치, 하나님 당신은 놀라운, 놀라운 그리고 당신은 이름으로 당신은 놀라운 하나님의 모든 강력한 untameable 놀란있는 그들을 알고 선포 우리는 우리가 겸손하게 당신은 놀라운 하나님 형언 할 수없는이, 억제 할 수없는 당신은 하늘에 별을 배치 선포로 우리의 무릎에 가을 그리고 당신은 당신은 하나님 비교할 수는, 불변 당신은 내 마음의 깊이를 놀라운 참조하는 이름으로 그들을 알고 그리고 당신은 나에게 같은 사랑 당신은 하나님 당신은 하나님 놀라운, 놀라운",Christian
15,15,"임 단어에 대한 손실에 나 자신을 찾는 그리고 재미있는 것은이 좋아 마지막 일이 내가 필요 것은들을 수 그러나 당신은 하나님의 말씀은 당신이되고 당신의 위엄보고 비 세척 내 눈처럼 내려 부어겠습니까 말을 말을 듣고하는 것입니다 아직 개봉이 자리에 나를 머물게하시기 바랍니다 알고 내가 필요 당신과 그리고 조용한 듣는에 있어야하는 모든 소음을 넘어, 당신 너머의 중간에 음악을 자신을 찾는 임 하나님의 당신의 거룩한 말씀에서 휴식을 말한다 하나님의 목소리 말씀은 당신은 비 세척처럼 아래로 부어겠습니까 말을 당신은 여전히 ​​개봉 된이 곳에서 나를 머물게하시기 바랍니다 알고 하나님의 당신의 거룩한 말씀에서 휴식을 폐하를보고 비 세척 내 눈처럼 내려 부어겠습니까 말을 내 눈은 여전히 ​​개봉 된이 곳에서 나를 머물게하시기 바랍니다 알고 그 괜찮 단어에 대한 손실 그리고 재미있는 것은 나 자신을 찾는 당신의 거룩함 임에서 휴식을 폐하를 볼 수 있습니다",Christian
16,16,"그는 우리가 하나님의 의가 될 수도 있다는 것은 죄를 알지도 죄가되었다 그는 자신을 낮추시고의 구속 복이 있나 니 모든 이름 위에 이름을 임마누엘 죄인의 구조 천국 예수 메시아에서 몸값, 주, 놀라운 예수 메시아 있도록 놀라운 사랑 때문에 십자가 사랑을 수행 모든 그의 몸, 그의 피가, 와인 브로큰 빵과 사랑을 위해 온 땅 떨게을 모두 밖으로 붓고 베일은 사랑 그렇게 놀라운 사랑 찢어진 놀라운, 그래 예수님을 메시아, 그래서 구속, 엠마누엘 죄인의 구조를 복 모든 이름 위에 이름 우리의 희망은 당신의 모든 전체의 천국 예수님을 메시아, 주님의 몸값은 우리의 모든 희망은 당신의 모든 죄인에 대한 구조 구속, 임마누엘 축복 모든 이름 위에 당신 께 영광, 세계 예수님을 메시아의 하나님 빛, 이름 천국 예수님을 메시아, 모든 예수 메시아의 주님, 모든 모든 주님의 모든 주님의 주님의 몸값",Christian
17,17,"프로그래머는 평화 필자는 잘 예수님이 극복하고, 내 마음과 육체가 프로그래머에게 내가 말할 수있는 내 영혼을위한 닻을 실패 할 수 있지만 알게 그리고 무덤은 그가 죽은 자 가운데서 부활 그리고이 때 증가 할 것이다 이겨 승리를 압도한다 그는 내 이름을 더 이상 슬픔, 내 무릎 상승에 대한 나의 하나님 가을 전에 독수리 날개에 일어날 것이다 더 이상 고통, 나는 빛이 어둠 휴식과 그림자가 사라질 때 근처에 그리기 Theres는에게 일 이잖아 상승하지 않습니다 호출 그리고 내 믿음하여야한다 내 눈은 예수님은 극복 할 수 그리고 무덤은 그가 죽은 자 가운데서 부활 그리고 그는 내 이름을 더 이상 슬픔, 내 무릎에 내 하나님의 가을 전에 독수리 날개에 일어날 것이다 더 이상 고통을 호출하지 않을 때 내가 일어날 것이다 이겨 승리를 압도한다 그리고 상승, 나는 상승 할 것이다 그리고 나는 많은 천사의 음성을들을 가치가 어린 양 노래 그리고 나는 모든 갈망하는 마음의 외침은 가치가 어린 양들을 그리고 나는 많은 천사의 음성을들을 가치가 어린 양 노래 그리고 외침을 듣고 모든 갈망하는 마음의 가치는 어린 양 (당신은 당신이 승있다, 가치가있다 orthy) 가치는 그는 내 이름을 더 이상 슬픔, 내 무릎 상승에 대한 나의 하나님 가을 전에 독수리 날개에 일어날 것이다 더 이상 고통을 호출하지 않을 때 나는 상승 할 어린 양, 내가 일어날 것이다, 일어날 것이다",Christian
18,18,"임 발견 지금은 한 번 잃어버린 나 같은 놈을 저장하지만 그 놀라운 은혜 얼마나 달콤한 소리는 맹인 이었지만, 지금은 두려움과 내 두려움이 은혜는 시간 I을 나타 납니까 어떻게 귀중한 안심 은혜로 내 마음을 가르쳐 틀에 유예를 참조 첫 번째는 내 체인 사라, 무료 나의 하나님 설정되어 필자는된다, 내 구주 나를 속량하고있다 그리고 홍수처럼 사랑 끝이없는 그의 자비의 지배가, 놀라운 은혜 주님 께서 나의 방패와 부분이 될 것입니다 나를 그분의 말씀에 내 희망을 고정을 좋은 약속 믿어 한 생명이 내 체인 사라, 무료 나의 하나님을 설정 한 필자는되어 영속으로, 내 구주 나를 속량하고있다 그리고 홍수처럼 하나님의 자비는 영원한 사랑을 다스리, 놀라운 은혜 내 체인이 사라 졌어요, 설정 필자는 무료 나의 하나님이 나의 구주는 속량있다 나 그리고 홍수처럼 사랑 끝이없는 그의 자비의 지배가, 놀라운 은혜가 땅 곧 눈처럼 여기 내게 전화 광택 그러나 하나님에 태양 조상을 용해된다 아래 영원히 나의 것인가, 내 당신은 영원히 내 있습니다 영원히있을 것입니다",Christian
19,19,"그것이 당신이 말했을 때 충분하지 않았다 당신이했던 일 같은 느낌이 자신의 시간 전에 모두의 whos는 잃어버린 사람에게 그들이 긴 사랑 안녕과 부담과 고통을 키울 다시 당신의 인생에서 당신과 함께 모든 사람들에게 당신이 그 프로그래머 아무것도 생각하지 않고 은혜와 용서, 자비와 치유 지옥을 충족 당신이 예수 밖으로 예수 울고 부르짖을 어디에 있든이 깨진 마음의 지친 그리고 사랑을 위해 휴식, 그것은 바로 무력에 대한 희망이 할 수있는 일이 아니다 다만 유무에 걸어 어려움을 겪고 결혼 그게 전부는 사랑에 대한 믿음을 모두 잃고 또 다시 오른쪽을 만들기 위해 그들이 할 수있는 모든 일을 theyve는 충분하지 당신은 포기하려고 중독 체인을 깰하지만 다시 돌아 오지 못할 사람을 위해 그냥 수치에서 혼자가 개봉 된 기억과 고통은 깨진 마음의 지친 그리고 사랑을 휴식, 무기 력한 희망이 은혜와 용서, 자비와 치유 지옥을 충족 당신은 당신이 예수님 께 부르짖을 어디에 있든지있다 때 개봉 외로운 그리고 온 세상이 당신에 떨어지고 당신은 당신이 단지 예수 예수 외침에 집없이 혼자 Wipin에게 전세계 어린이를위한 그녀의 눈에서 눈물되는 앓고 과부를 부르짖 다가처럼 느낀다 이 은혜와 용서, 자비이며, 그 치유하는 당신의 지친 그리고 사랑을 휴식, 무기력에 대한 희망이 어디에 있든 당신을 만족 깨진 마음의 지친 그리고 사랑을 위해 휴식,기도 오늘 밤은 무력에 대한 희망이 말 깨진 마음이 은혜와 용서, 자비이며, 그 치유하면 예수에서 예수 울기에서 예수 울기에서 예수 울고 부르짖을 어디에 있든 당신을 만족",Christian
20,20,"성령, 성령은 성령이었다 전능하신 주 하나님, 그리고있다 : 장인이 성령, 성령을 죽임을당한, 어린 양, 그는 노래는 [코러스]는 [2 배 반복] 하늘 자비 좌석에 앉아 그에게 새로운 노래입니다 , 나는 노래를 모든 창조와 함께하는 것입니다 : 왕의 왕을 찬양하라! 당신은 내 전부에요 그리고 난 당신을 좋아한다는 것입니다! 네! 컬러 번개, 천둥 축복과 명예, 힘과 영광과 능력 당신이하는 지혜 로우신 왕, 그래 [반복 코러스 :]의 롤 생활의, 무지개 옷을 입은 당신의 이름 예수의 언급에서 놀라운, 놀란 놀라움으로 가득 , 당신의 이름은 전원 호흡, 그리고 생수 같은 놀라운 신비 그래 ... [코러스 :] 성령, 성령, 성령이, 그리고, 그리고 내가 노래를 모든 피조물과 함께 올 것입니다 누가 전능하신 주 하나님인가 : 찬양 왕의 왕! 당신은 내 전부에요 그리고 난 -는 것 - 경모 YOU (코러스) (아카펠라의 반복) 그의 이름을 우리는 하늘과 땅 왕 예수의 당신 주 왕을 좋아한다는 것입니다 왕의 왕, 왕 예수 Aleluya까지 리프트를 가자, aleluya, aleluya! 폐하, 놀란 명예 그리고 힘과 힘과 도미하려면 주, 왕에게 영광 코러스의 왕의 왕, (반복)으로",Christian
21,21,"임 대기는, 임 당신이 주님을 기다리고 그리고 임은 고통스러운 당신 주님 비록 기다리고, 희망,하지만 참을성있게 기다릴 것 그리고 임 내가 임 동안 서비스를 제공합니다 기다리는 동안 나는 순종의 모든 단계를 복용 앞서 대담하고 자신감 이동합니다 임 임은 쉽지에는 당신이 주님 비록 기다리고, 임 당신은 주님을 기다리는 내가 평화로운 오전, 내가 아픈 내가 임 대기 대기 동안에도 경주를 실행 기절하지 않습니다 기다리고있는 동안 내가 경배를 기다리고 있지만, 충실하게 나는 예 기다립니다 나는 기다릴 것 그리고 이동에 앞서 대담하고 임 임 임 내가 앞으로 이동 대기하는 동안에도 내가 아픈 경주를 실행 기절하지 않습니다 기다리는 동안 내가 경배 기다리는 동안 나는 당신을 될 것입니다 기다리는 동안 순종의 모든 단계를 복용 확신 대담하고 자신감 아픈 순종의 모든 단계를 복용, 그래 임 기다리는 동안 임 임 내가 기절하지 않습니다 기다리는 동안 내가 경배 기다리는 동안 나는 당신을 될 것입니다 그리고 임 임 내가 당신을 될 것입니다 기다리는 동안 내가 경배를 기다리는 동안 나는 당신을 될 것입니다 임 기다리는 동안 나는 법과 것 임 임 임 임 내가 경배를 기다리는 동안 임 내가 당신을 될 것입니다 기다리는 동안 내가 경배를 기다리는 동안 임 서비스를 제공합니다 당신은 주님 I에 기다리는 동안 내가 경배를 기다리는 동안 나는 당신을 될 것입니다 기다리는 동안 제공하면서 임 대기",Christian
22,22,"그는 그는 단지 리츠에 넣어 aint을 그의 소매를 롤업하면 Theres는 천둥 그의 주먹에서 그의 발자취와 번개 (우리의 하나님이 멋진 하나님) (우리의 하나님은 멋진 하나님이) 그리고 그는의 그들을 추방 할 때 주님은 농담 않네 그는 그의 복귀는 매우 가까운 그래서 그의 피를 흘린 것이 아무 이유없이 에덴 그것은 wasnt하는 당신이 더 나은 우리의 하나님이 멋진 하나님이 우리의 하나님이 지혜와 힘으로 위의 하늘에서 멋진 하나님 그분의 통치이다, 그리고 사랑이 우리의 하나님이라고 믿는 수 그는에 말씀 멋진 하나님이 우리의 하나님은 지혜와 힘을 가진 위의 하늘에서 멋진 하나님 그분의 통치를, 그리고 사랑이 우리의 하나님은 멋진 하나님과 하늘이 밤의 무효에 별이 때 (우리의 하나님이 멋진 하나님) 빛을 생성 어둠 그리고는 심판과 진노 그는 소돔 자비에 부어과 은혜 그는 우리가 너무 빨리 우리의 하나님이 멋진 하나님이 우리의 하나님이되어 있음을 잊지 않고 가지고 간 I 희망에서 우리를했다 (우리의 하나님은 멋진 하나님) 지혜, 힘, 사랑 우리의 G와 위의 하늘에서 멋진 하나님 그분의 통치 OD는 멋진 하나님이 우리의 하나님이 지혜와 힘으로 위의 하늘에서 멋진 하나님 그분의 통치이다, 그리고 사랑이 우리의 하나님은 멋진 하나님이 우리의 하나님이 지혜와 힘으로 위의 하늘에서 멋진 하나님 그분의 통치이다, 그리고 사랑이 우리의 하나님입니다 그분은에서 다스리 (위의 하늘에서 다스리 (우리의 하나님이 멋진 하나님) 멋진 하나님이 우리의 하나님은 지혜와 힘을 가진 위의 하늘에서 멋진 하나님 그분의 통치를, 그리고 사랑이 우리의 하나님은 멋진 하나님이 우리의 하나님이 멋진 하나님입니다 지혜, 힘, 지혜, 힘과 사랑 (사랑) 우리의 하나님이 멋진 하나님이 우리의 하나님으로 위의 하늘은) 멋진 하나님이 우리의 하나님이 멋진 하나님입니다",Christian
23,23,"누가 태양이 어디 아침에 서 가르쳐? 누가 당신은 단지 여기까지 올 수있는 바다 이야기? 누가 어디에서 저녁까지 숨길 수있는 달을 보여 주었다? 누구의 말은 혼자 떨어지는 별을 잡을 수 있습니까? 글쎄, 나는 나의 구속자가 내 구속 날 나는 나의 구속자 삶을 알고 울고 내 창조의 모든이의 삶을 증언 살고 알고 살고 알고, 지친 마모와 약한과 동일하게 궤도를 실행합니다에서 일을 회전 바로 그 같은 하나님 그래 나를 잡아 부드러운 손 임 그는 나의 수치 그분을 빼앗아 살고, 그들은 내 구속자 내가 나의 구속은 만물이 나를 내이 세상은 내 구속을 알고 울 보자 증언하자 살고 알고 살고 알고 이제 나에게 승리를 가져다 죽음을 정복 깨진 경우 영원히 내 죄에 대한 지불 그분이 주신 귀중한 생명이 되었습니까 그건 아픈 선포 살고 그러나 지금 살아 HES과 빈 무덤 프로그래머 그리고 나는 나의 구속자가 내 구속자 삶을 모든 피조물이 날 내에서이 인생을 내가 아는 울 보자 증언하자 알고 살고 알아 내 내가 알고, 그는 살아 나는 그가 살고 있기 때문에 나는 나의 구속자 삶을 알고, 내가 알고 미래에 직면 할 수 있습니다, 내가 알고 알고, 나의 구속 나는 나의 구속자가 내 구속자가 내가 알고있는 것을 알고 살고 알고 살고 알지 구속 그는 살고, 그래, 그래 나는 그분이 모과 이야기 rning 그는 내가 모든 사람에게 꼭 무덤은 그가 살고 비어, 그는 살고 살고",Christian
24,24,"당신이 어딘가에, 왜 여기에서 시작 돼 있다면? 당신은 언젠가, 왜 지금 시작 돼 있다면? 우리가 어딘가에서 시작 돼, 난 우리가 언젠가, 지금 안개를 통해이 사랑은 부서지는 파도처럼 땅에 떨어질 것이다 셋째 세계 선교에 성당에서의 거리에 희망이 죄인을 위해 밤 Tonights하고 말을 시작 해 경우 여기 말 우리는 우리는 우리의 무릎에 킹 A를 도시 우리의 무릎에 도시와 도시에 바다를 건너 항해 할 수있는 라인을 통해 단계 때 성도 두 세계 어딘가에 오 시작 돼 있다면, 아름다운 화면에서 그 모든 사랑이 오늘 밤 충돌, 왜 여기 없어? 당신은 언젠가, 왜 지금 시작 돼 있다면? 우리가 어딘가에서 시작 돼, 난 우리가 언젠가, 지금 안개를 통해이 사랑은 부서지는 파도처럼 땅에 떨어질 것이다 셋째 세계 선교에 성당에서의 거리에 희망이 죄인을 위해 밤 Tonights하고 말을 시작 해 경우 여기 말 우리는 우리는 우리의 무릎을 우리의 무릎에 도시 킹 A는 도시와 도시에 바다를 건너 항해 할 수있는 라인을 통해 단계 때 두 세계 성도들이 아름다운 화면에서 그 모든 사랑이 오늘 밤 충돌, 오, 오늘은 영원히 마지막을 couldnt 우리는 하나입니다 함께 오늘 밤을 couldnt에서 선택을 마지막으로 영원히, 오, 오늘 밤 우리는 함께 가정에서 하나 개의 선택이 될 것입니다 영원히 마지막을 couldnt, 당신과 나 그래, 당신과 나 Tonights 마지막으로 영원히 우리 함께에서 하나 개의 선택입니다 아, 오늘 밤을 couldnt 가족이었다 죄인을 위해 밤과 우리는 우리는 우리의 무릎에 킹 A를 도시, 우리의 무릎에 도시와 도시로 바다를 가로 질러 항해 할 수있는 라인을 통해 단계 때 두 세계 성도 오, 그 모든 사랑이 오늘 밤 원인 영광스러운 디스플레이에 우리의 무릎에 도시를 충돌 , 도시에 우리의 무릎, 오, 우리는 어딘가에, 왜 여기에서 시작 돼 있다면? 우리는 언제, 왜 지금 시작 돼 있다면?",Christian
25,25,"나는 좁은 길에 착수, 나는 깨진 도로를 따라, 진정한 사랑을 찾을 것입니다하지만 시간을 잃었다거나이 내 이마를 닦아 내가 볼을 couldnt 통해 모든 기호, 긴 직선하면 모든 지적 어떻게 밀어 유지 희망 전에 몇 년 잃어버린 꿈은이 많은 I를 알고 하나님이 리드 나를 똑바로 당신에게 내가 대해 생각 깨진 길을 축복 사실 당신의 사랑의 팔에 내 길에 저를 가리키며 북부 별, 같았다, 당신이 내 마음을 아프게 다른 사람이있는 곳으로 저를 이끌어 세월이 내가 잃어버린 시간이 걸릴하고 다시 그것을주고처럼 ID를 통해 전달, 소비하지만 그냥 미소를 내 손의 youve 당신이 웅대 한 계획의 그것의 모든 부분을 이해하고 거기 가지고, 그 긴 사실 모든오고있다 잃어버린 꿈, 당신이 내 마음을 아프게 다른 사람이있는 곳으로 나를 인도, 그들은이 많은 I의 노하우가 하나님이 깨진 길을 축복 사실 당신의 사랑의 팔에 내 길에 저를 가리키며 북부 별, 같았 그 리드 나 바로 당신에게 지금 임 내 사랑의 품 안으로 집 압연 이 많은 I의 노하우는, 하나님이 하나님이 바로 그 리드 나 깨진 길을 축복한다는 바로 그 리드 나 깨진 길을 축복 사실이다",Christian
26,26,"필자는 내 기억이 내 안에 항상있는 theyre 그러나이 홈 지금 임이다 나는 그것이 필자 알려진 적이없는 장소를 만든 방법에 위로 돌아가 기운, 그것이 내가 지금 너무 멀리 아니 온 필자없는 생각이 얼마나 위로를 다시 질수있어 마지막으로 내가 그래,이 집 내 자신의 지금 필자의 장소를 검색하고 필자는있다 그것은, 어쩌면,이 집에 발견 속하는 곳, 있어야 할 곳은 그래, 이것은 필자가 적을 볼 불행을 통해 홈 믿음은 내가 뒤로 돌아가 실 거예요 그것이 얼마나을 그리고, 필자는 넓은 눈을 가지고 옆에 무슨 일에 내 마음의 세트를 가지고 아직 끝나지 우리는 기적입니다되지는 내가 있어야 할 곳은 그래, 내가 그래, 이것이 있어야 할 곳은, 마지막으로 집에 이제 임 혼자하지 않았다 홈 필자는, 어쩌면,이 집에 그래, 임 내가 마지막으로 볼 수있는 나는 새로운 사고 방식을 가지고 집으로 전화를 거 내 모든 질문에 후 집 그리고 지금 결국 내 검색하다 발견 내 자신의 지금 필자의 장소를 검색하고 석양 임 내가 그래,이 집에 살아야하고있다 공학자 속하는 곳이 내가 있어야 할 곳은 결국 집에 이제 임입니다 집에 전화를 거 내 자신의 지금 필자의 장소를 힝하는 것이, 어쩌면, 이것은 (이 집이다)이이 집에 지금은 그래 알고있다 곳입니다 발견,이 집 필자는 너무 멀리 와서 내가 다시 네 갈 습관이다,이 집입니다",Christian
